w1,w2,w3,w4,w5,w6,w7,w8,w9,w10
0.587530715446461,0.5403135576379199,0.4795830088646967,0.41382560059337264,0.45842638333576025,0.47083970895284055,0.4305974384176791,0.43527103042076665,0.4370878081544996,0.36887823241209905
0.5309993225113218,0.4729577553092551,0.4478080777096001,0.4951438832406731,0.47717621641323477,0.42085030589371286,0.4670273017725358,0.4193696553199052,0.46598865933026035,0.3374588963946191
0.4890775307964727,0.5503349681234798,0.4427386277029391,0.46731712085607535,0.4723614264775809,0.4352436491800751,0.48582951909220234,0.4531822919410532,0.44929533175335806,0.4275263763869795
0.4798264680661421,0.5178209552741708,0.5344866381518483,0.5328068722687814,0.48755637241290745,0.4570604096659571,0.4412781851809546,0.4298252713199178,0.4553652364857987,0.39443984647309666
0.49856419081451026,0.5217540257304487,0.4863014527278902,0.4905181000274227,0.4894756880006651,0.4336521219820041,0.4983285935268033,0.44563890423792313,0.42468769246574084,0.41027120300434883
0.5233466240978523,0.48817432087809953,0.5255305904272699,0.43434009820711506,0.4550077642920158,0.4572701587607489,0.4671850652138846,0.5066873601860127,0.484580203268312,0.4555497724525997
0.4479626030284814,0.4925761995153291,0.4775328926782377,0.5055159593512253,0.563484511453581,0.4365905005802401,0.4774999712153822,0.374670296433357,0.3992564488219735,0.47337107820938845
0.5139356256064863,0.513741771664828,0.48803580870119406,0.4949923405227264,0.4694824415127215,0.437192033145398,0.4591544413546592,0.4081799708384847,0.44457523850577707,0.4487139057409542
0.5023072691181348,0.535225325460389,0.459625107522844,0.5590643398043557,0.41882651925407755,0.42158236404931904,0.5002254038498863,0.4901920397117004,0.38177749690761636,0.39523858764956554
0.48479702371746186,0.45546994944650626,0.5542239045214077,0.5043173584141708,0.4769598175314246,0.4807955013411335,0.471743976998363,0.42428396735228985,0.4457289490148103,0.5081833294494696
0.4554764544292851,0.5328063235088542,0.4691404242010594,0.42956568595218,0.5265037232548779,0.4561547028334133,0.4851193341722533,0.3931124211638147,0.4704244555356466,0.4145728987952702
0.5304459686195394,0.462713565367296,0.4782391077263352,0.4783780943383318,0.47601062934783106,0.4624661429751809,0.44866293923257283,0.46557136500737734,0.4387092766970024,0.43511580133586275
0.5304459686195394,0.5509248238104435,0.52360909066688,0.49447689137693107,0.4743856137477883,0.4238166610032011,0.5097081715208329,0.48103530001162104,0.39615137887851415,0.35834785238714767
0.4638620696782732,0.5224781795773297,0.485231640252676,0.5328068722687814,0.46024944811270374,0.41371440337742504,0.5039688984755941,0.39016622584012783,0.4094839474847861,0.40532864405951835
0.5119974609910493,0.508631468848679,0.4811876799375843,0.4791025633989967,0.43377820565811553,0.44351689747920453,0.46641825099827877,0.41347344887326193,0.4412068711021134,0.38061558818182056
0.4923968489989675,0.4975202605607885,0.47151459316735156,0.43434009820711506,0.4302724545047566,0.4644412140722774,0.532440067835877,0.47856990382343634,0.5103275554500437,0.3801010668584026
0.5496048280233188,0.48314166032347683,0.48023242062367755,0.47882838119541055,0.452552845095995,0.4365905005802401,0.46662840930418475,0.4418749322822703,0.4323822136432154,0.4290293654684813
0.5095513213310979,0.5306858044612452,0.5113328564773636,0.5146673702494037,0.44899093636960413,0.41607069095138466,0.4585253958189852,0.4408985890470142,0.4245243376489635,0.47918400798843414
0.4698567390618932,0.5231362382755395,0.48565736386024483,0.5371225113913025,0.4676368571441511,0.42010787105909475,0.5442474569741553,0.3830136286672942,0.47616110399578326,0.4780714485273019
0.5053462357796388,0.4598881008431205,0.4550077642920158,0.49263436739173766,0.4598526588438269,0.45180441938591187,0.41754957166719125,0.4405195975752555,0.415657073753871,0.34361546869132686
0.46149693661015884,0.5422844125311884,0.4780604373028293,0.49865458923958605,0.45842638333576025,0.35344249719845466,0.5053450643905756,0.4343011294010426,0.3869371175341372,0.36514311628022317
0.5436766499789942,0.5154833347011786,0.5627688471047854,0.487907080528385,0.4710788070757206,0.5108843739550738,0.45195724709446217,0.45048835808772725,0.3985782226904909,0.3374588963946191
0.5392872800107905,0.47415522862606874,0.49262175528504504,0.4359732387110596,0.52360909066688,0.558581308142222,0.5275781529307021,0.45010643018326174,0.4196290443366705,0.4402674226981423
0.469084933755507,0.5227811974651895,0.4968554592513199,0.4656443267929513,0.4656443267929513,0.45010643018326174,0.5038936863045117,0.4432069998169865,0.4836572803567886,0.40370099023375744
0.5119974609910493,0.4570369482643371,0.5110422042799134,0.5267750520605093,0.4850874411574639,0.5018445172159856,0.4991420214029614,0.4332215876564562,0.46469333983935407,0.41027120300434883
0.4923968489989675,0.5231362382755395,0.4335013781760198,0.46812077276939856,0.44989104628897375,0.45493292313509315,0.49827408217679187,0.40776479079752076,0.4419084376699247,0.4555497724525997
0.5397841321663026,0.4715159567625227,0.5002029271742248,0.5545907348622952,0.5385668781051405,0.47163887832144175,0.4862204769943627,0.46903385903821576,0.4982751212297007,0.47337107820938845
0.5011739427426231,0.5368911801784029,0.4895291801558278,0.47134829804139466,0.48109494669617503,0.4227281353309532,0.4605320330465301,0.4147629005304406,0.45657469750897395,0.431412398389486
0.4676368571441511,0.513741771664828,0.45745735405275284,0.5168317178170844,0.41882651925407755,0.4066448908975281,0.5272882644603877,0.3827551368708673,0.431412398389486,0.45022560421078384
0.5011739427426231,0.49607512141250504,0.4994934443602619,0.47163887832144175,0.484580203268312,0.4939867401825116,0.40372283978301604,0.4534873757614948,0.42730800902825194,0.4576667308436233
